o_zone_id,d_zone_id,volume
1,108,143.6069801336733
1,109,102.11492051693034
1,110,98.97821907983986
1,111,206.19985591265507
1,112,138.41569286345995
1,113,99.99978607718118
1,114,138.2044450063733
1,115,60.32326824903704
1,116,58.81213245585235
1,117,16.730940991849558
1,118,39.18864472092593
1,119,37.05174130442972
1,120,41.614508886377635
1,121,20.15059611854468
1,122,62.65514840076805
1,123,33.757920902564905
1,124,19.245051007572403
1,125,39.30076606816388
1,126,29.356553721108146
1,127,19.356882255717704
1,128,20.657065871133877
1,129,25.31101089302829
1,130,19.31148667715249
1,131,20.061954477907815
1,132,202.3951196282031
1,133,511.9866291311631
1,134,785.5485027910809
1,135,1065.1513141733906
1,136,729.5437087777274
1,137,641.6225446065454
1,138,824.2785107778724
1,139,1582.3734466891674
1,140,1272.0079579917556
1,141,872.8519149368306
1,142,2245.1213054149684
1,143,2864.6364304957906
1,144,740.4552972138838
1,145,1052.6749938611904
1,146,1804.3994975305377
1,147,920.3641905404075
1,148,1084.4760222715834
1,149,659.828510829152
1,150,1786.9884381707293
1,151,2304.2563148018085
1,152,2123.661864252859
1,153,1370.5963431601438
1,154,2103.0960145048884
1,155,1744.532334743852
1,156,558.1807128011568
1,157,459.48208973506394
1,158,595.8484074984073
1,159,403.51394560576773
1,160,798.7326462541087
1,161,344.987674286581
1,162,737.2985431102022
1,163,1293.5382284656673
1,164,384.63095792320036
1,165,607.3348510707328
1,166,576.6138889978777
1,167,464.7762436965816
1,168,394.0623419914427
1,169,234.37807591043963
1,170,170.80819587710306
1,171,257.28382651990097
1,172,256.024497582909
1,173,234.57956772285308
1,174,353.92598998067035
1,175,215.68970643194828
1,176,444.7873988788483
1,177,282.5301137707779
1,178,164.5297245580316
1,179,239.3047612632718
1,180,634.8879036181089
1,181,96.57770695552217
1,182,51.05637390098154
1,183,5.968357520655592
1,184,14.121360789238471
1,185,890.2725109258876
1,186,738.5086457731122
1,187,312.71382391211756
1,188,450.76124505046135
1,189,589.2439597104375
1,190,619.751657422496
1,191,494.3382235601759
1,192,585.9770000244007
1,193,1075.2361215704689
1,194,840.9246527225586
1,195,638.1536342262267
1,196,732.1922233630733
1,197,548.780654988172
1,198,365.6906135762032
1,199,355.0367637720378
1,200,452.1792952170185
1,201,935.2203887866219
1,202,641.063791870797
1,203,698.4175803181766
1,204,513.3614914125524
1,205,794.9553752215859
1,206,708.5891540293161
1,207,671.9087139236356
1,208,706.1363585441662
1,209,546.2825656973289
1,210,510.4937916991789
1,211,821.3620018307046
1,212,842.8985935477846
1,213,1136.1539237533786
1,214,757.8932368610625
1,215,507.8471484202848
1,216,1286.4973567859927
1,217,545.4283994795811
1,218,712.0383037125737
1,219,167.4016153745779
1,220,121.5534153856349
1,221,475.2327317479799
1,222,662.9503417783476
1,223,714.0800676827807
1,224,299.9207845351727
1,225,405.13907991751097
1,226,394.489335747067
1,227,118.1258262299608
1,228,249.1061710213463
1,229,92.67923110344682
1,230,142.46519604499707
1,231,92.61061518181302
1,232,80.2620507257486
1,233,27.105217858328082
1,234,49.7360832368144
1,235,31.486100280746275
1,236,28.290006343882574
1,237,53.15642601183164
1,238,32.44528039977657
1,239,19.223080492021786
1,240,66.83320591899349
1,241,118.81354859673965
1,242,8.995974374504726
2,1,464.3814440303766
2,2,744.2950050419413
2,3,585.8659132254146
2,4,820.3042817276656
2,5,512.5645310837432
2,6,488.3018260858443
2,7,815.9114961950406
2,8,946.7559304574979
2,9,634.368490715116
2,10,553.4086366145351
2,11,1737.0323066743347
2,12,939.3557609306001
2,13,2916.265710504985
2,14,381.8253171350078
2,15,282.0106304872407
2,16,1673.9583978188602
2,17,388.8469212552038
2,18,545.6104013521986
2,19,371.57478841279277
2,20,446.62579599751757
2,21,1130.1661745503977
2,22,725.2782821205233
2,23,257.07880983367147
2,24,573.0273143678359
2,25,674.820387112181
2,26,1125.760765318421
2,27,1212.204789118947
2,28,1674.1070591728512
2,29,365.99230900076503
2,30,693.7828266970004
2,31,708.5667977805255
2,32,694.0517160671557
2,33,371.9166671554574
2,34,412.5902060567342
2,35,816.0391885272081
2,36,369.2648286345514
2,37,738.5167984179851
2,38,320.9249861812847
2,39,454.3725607418544
2,40,552.1346284411266
2,41,689.9101834383537
2,42,304.39095279750546
2,43,489.26333297634704
2,44,245.21609878392124
2,45,342.66897420685154
2,46,264.58352762612964
2,47,350.99601441307885
2,48,560.1547228593986
2,49,257.6969359205791
2,50,222.1014621163192
2,51,189.02483006789663
2,52,171.0864213942983
2,53,53.2299146292404
2,54,95.57283431469016
2,55,86.36378351538411
2,56,136.9531392513861
2,57,95.22425401026176
2,58,88.94109318581867
2,59,65.68953674709219
2,60,50.845193543847145
2,61,37.76407254247949
2,62,43.95261677064317
2,63,32.155039245257996
2,64,51.235375547452605
2,65,12.92326812647618
2,66,52.35276872217526
2,67,62.802400008016825
2,68,142.8954930088122
2,69,154.09748048127315
2,70,167.972760810445
2,71,215.4097497584012
2,72,138.2459893624504
2,73,994.4930680002614
2,74,839.3035325430815
2,75,756.5288987129296
2,76,689.2827005132683
2,77,603.7226497077281
2,78,704.483861804341
2,79,257.87402881738166
2,80,2378.10686415294
2,81,3070.482197379575
2,82,204.4179687379672
2,83,640.4491035083561
2,84,2407.149412445927
2,85,742.0176868500596
2,86,398.0889004818788
2,87,617.0601945160844
2,88,789.4965552451482
2,89,267.13629277550126
2,90,286.28376557929784
2,91,838.0134291972751
2,92,2051.3625615173846
2,93,76.01996247117202
2,94,1258.5359681881203
2,95,967.9869015948433
2,96,944.2146555968108
2,97,624.5142358199192
2,98,145.69398959043914
2,99,526.1904675886302
2,100,383.63858425882273
2,101,198.04644889407703
2,102,821.4710482086604
2,103,439.1956000541429
2,104,299.9657218366391
2,105,312.2124704506999
2,106,485.0833079497556
2,107,297.4640013271602
2,108,230.08742445230595
2,109,163.07015329102293
2,110,158.5932455473996
2,111,330.4667904553508
2,112,221.7217843041846
2,113,160.04652877227042
2,114,221.315122511136
2,115,96.64501647922536
2,116,94.24626174257347
2,117,26.81390775183146
2,118,62.79271878120535
2,119,59.378460768829406
2,120,66.65202403658557
2,121,32.28443049471641
2,122,100.38317421314358
2,123,54.042127748403395
2,124,30.805059612264042
2,125,62.920087050325506
2,126,47.006052934947085
2,127,30.98381968872783
2,128,33.061481786725054
2,129,40.49980815310601
2,130,30.900721133701403
2,131,32.039582059390035
2,132,323.6121773494491
2,133,818.6474119021136
2,134,1255.789649527439
2,135,1701.8534358197928
2,136,1166.584705180513
2,137,1026.3270835113244
2,138,1318.7363966615537
2,139,2531.541811126295
2,140,2032.6605982141414
2,141,1394.2472928687846
2,142,3589.2771891305756
2,143,4573.152268664488
2,144,1182.8845006736449
2,145,1681.1533213620282
2,146,2880.233479009979
2,147,1471.3148393241609
2,148,1734.4277824403339
2,149,1055.8453303717647
2,150,2856.93525986416
2,151,3679.6872203764256
2,152,3399.2869547166565
2,153,2194.0397227607677
2,154,3366.132724558377
2,155,2775.1242461896663
2,156,888.1381373268308
2,157,732.4978569187994
2,158,949.8822362907298
2,159,641.5263526692798
2,160,1272.0078272136295
2,161,548.7791235723967
2,162,1175.1571161596178
2,163,2060.2860864395657
2,164,612.6223032024652
2,165,966.8555736904344
2,166,917.6096698365167
2,167,739.6896448042761
2,168,627.3036958212784
2,169,373.0910314977025
2,170,271.63698947549864
2,171,410.2988546898388
2,172,407.33969975022075
2,173,373.5339627197206
2,174,563.737937098165
2,175,343.0643886905024
2,176,708.2316995748075
2,177,450.1347704161095
2,178,261.6105059469206
2,179,380.54763288863336
2,180,1011.6046251363144
2,181,153.5771359004085
2,182,81.18091894469649
2,183,9.48891738183804
2,184,22.44812936251025
2,185,1421.2871468302233
2,186,1178.3780267554166
2,187,498.91219227311586
2,188,719.3120373241932
2,189,940.0276728801872
2,190,988.5916709135042
2,191,788.6791924185826
2,192,934.905984168059
2,193,1715.7799782586978
2,194,1340.765258118727
2,195,1017.9115849495774
2,196,1167.4227678115992
2,197,874.8950795003016
2,198,582.8515909475686
2,199,566.167795542025
2,200,720.700824553316
2,201,1490.8728881927775
2,202,1022.3120560047341
2,203,1115.2712003649472
2,204,819.6359275912916
2,205,1268.9258805267089
2,206,1130.4520184480439
2,207,1071.3026365499445
2,208,1125.7571227893607
2,209,870.4632619792669
2,210,812.399462354777
2,211,1307.5090229552245
2,212,1342.512765259343
2,213,1813.212950170652
2,214,1207.1357615579411
2,215,809.83067657001
2,216,2050.7221926629572
2,217,868.181741491532
2,218,1134.4359373777306
2,219,267.00488629882324
2,220,193.92239083880344
2,221,756.4296644933067
2,222,1055.7147097833129
2,223,1137.713492032142
2,224,477.5417873897451
2,225,645.2644863591408
2,226,628.2966174400178
2,227,187.9742323562047
2,228,396.8494537888478
2,229,147.82898888243847
2,230,226.93519996214252
2,231,147.49615785149584
2,232,127.79366784457387
2,233,43.147915070839666
2,234,79.157302430616
2,235,50.10644328134469
2,236,45.012128354624316
2,237,84.59057411624828
2,238,51.64099364214447
2,239,30.603143472350272
2,240,106.39144913374216
2,241,189.11231796970034
2,242,14.317825172854823
3,1,366.0792932507636
3,2,585.8659132254146
3,3,463.59162517156517
3,4,647.1243648228459
3,5,405.5413803087649
3,6,386.2317163830519
3,7,645.6245788898302
3,8,749.1599507126158
3,9,501.7598534844347
3,10,436.65489265448076
3,11,1370.4012514761384
3,12,739.6219338811972
3,13,2307.1281922948847
3,14,300.5930296147867
3,15,222.30701214868745
3,16,1322.2256068831618
3,17,306.78989749483685
3,18,429.5002060396331
3,19,292.61759453008744
3,20,351.80175979091985
3,21,891.7372186879646
3,22,572.3629449770161
3,23,202.35788855680602
3,24,451.10107572730175
3,25,531.3948109111684
3,26,886.1665874165079
3,27,958.5016534265046
3,28,1322.8694297439338
3,29,289.59053065788345
3,30,548.967112133092
3,31,559.2345715229236
3,32,548.965907452737
3,33,294.0464869937301
3,34,326.38903286266026
3,35,645.0704585601718
3,36,290.7087007355913
3,37,581.6784982791321
3,38,252.6640024984899
3,39,359.2394030928439
3,40,436.1566393932779
3,41,545.3773233741306
3,42,239.7879624414848
3,43,385.64995095770865
3,44,193.20988750548207
3,45,270.09674145834134
3,46,208.6578516208611
3,47,277.3304974866954
3,48,442.12243263141306
3,49,203.01043309707802
3,50,174.84914131536854
3,51,149.34050222394094
3,52,134.88591002444565
3,53,41.96050581439956
3,54,75.28061214947542
3,55,68.03734581237703
3,56,107.90487041165
3,57,75.01919831787275
3,58,70.04453723148158
3,59,51.77332525500077
3,60,40.068841362155815
3,61,29.76947472493842
3,62,34.63601560770483
3,63,25.334794822907995
3,64,40.38621994744996
3,65,10.183241874248179
3,66,41.23575306972414
3,67,49.467625208133306
3,68,112.5372594818012
3,69,121.39606704555383
3,70,132.4049741898757
3,71,169.81756833726106
3,72,109.18788836053639
3,73,786.4726742600271
3,74,663.6995131357844
3,75,598.2511373628055
3,76,545.0378551236244
3,77,477.451413879611
3,78,557.1282509007432
3,79,203.7646120860801
3,80,1880.798835560268
3,81,2428.209678562618
3,82,161.7535844963651
3,83,506.74314051876695
3,84,1903.2254815976007
3,85,585.8912857373308
3,86,314.85659570423286
3,87,487.63938083817305
3,88,624.0638369696658
3,89,211.21712173288088
3,90,226.23391681740048
3,91,662.6914209302488
3,92,1620.8920915760598
3,93,60.14090172077234
3,94,995.5039975895818
3,95,764.9963102662649
3,96,746.4791001072651
3,97,493.4529649704386
3,98,115.28022984947931
3,99,415.9709614057541
3,100,303.56527831313446
3,101,156.71252269428757
3,102,649.8291043719632
3,103,347.2458003452308
3,104,237.338669306781
3,105,246.8086584846805
3,106,383.30993001480124
3,107,235.11856967941335
3,108,181.85336076648744
3,109,129.03504737486904
3,110,125.33554692070149
3,111,261.0450217132468
3,112,175.28538969451333
3,113,126.59871139168362
3,114,175.00900772564515
3,115,76.39012457980412
3,116,74.46598882851391
3,117,21.180952720695128
3,118,49.62405401200173
3,119,46.910900951397856
3,120,52.698781068717366
3,121,25.517489397561953
3,122,79.3427774409892
3,123,42.74279831202571
3,124,24.36577108927611
3,125,49.76253478426142
3,126,37.173217334391076
3,127,24.5073017536211
3,128,26.15192703724419
3,129,32.03888443434462
3,130,24.444934521139732
3,131,25.352531431669224
3,132,256.0593154709061
3,133,647.7526991265239
3,134,993.6666597446972
3,135,1346.6642019544252
3,136,923.0523421847458
3,137,812.017288069284
3,138,1043.3127750863332
3,139,2002.8203561478165
3,140,1608.424668746738
3,141,1103.2516309177547
3,142,2840.055696832931
3,143,3618.4705766211555
3,144,936.0056735150478
3,145,1330.2489990329564
3,146,2278.887251011894
3,147,1164.2163234370807
3,148,1372.3236135153434
3,149,835.2736072200712
3,150,2260.613359204639
3,151,2911.5878701762595
3,152,2688.836257051299
3,153,1735.388370243797
3,154,2662.6426726353766
3,155,2192.19431735057
3,156,701.7019820235482
3,157,579.3449253477019
3,158,751.2957980852456
3,159,506.3440727803903
3,160,1005.615312385236
3,161,433.4850943736576
3,162,929.4246112208835
3,163,1629.021079775767
3,164,484.3467884931202
3,165,764.1676091808366
3,166,725.0988511245702
3,167,584.4889934431785
3,168,495.792785681609
3,169,294.8748886434745
3,170,214.50186832069676
3,171,324.567479833824
3,172,321.8025810429736
3,173,295.24175347541046
3,174,445.67422999707793
3,175,270.9473165083381
3,176,559.8725810830647
3,177,355.9497453261236
3,178,206.5342393401064
3,179,300.487041019662
3,180,799.9149935272522
3,181,121.25963350065247
3,182,64.08974977263276
3,183,7.48992291090965
3,184,17.710717622113012
3,185,1124.6033516060947
3,186,932.3211103339814
3,187,394.7252817148831
3,188,569.1248270153374
3,189,743.7128358464756
3,190,782.1123746945784
3,191,623.983355937827
3,192,739.6817942750115
3,193,1357.5201039799372
3,194,1060.5962722145946
3,195,805.3067383332999
3,196,923.4712555342112
3,197,692.0428097259343
3,198,460.9967942708074
3,199,447.8858989059541
3,200,570.0309584544461
3,201,1179.2417125340182
3,202,808.7189966780759
3,203,882.4876684784082
3,204,648.5484268981369
3,205,1004.0192270900786
3,206,894.3525300160212
3,207,847.4058547514719
3,208,890.4562690613225
3,209,688.3803124024652
3,210,641.9935259746212
3,211,1033.4794903892493
3,212,1061.4928035073424
3,213,1434.66388325502
3,214,954.4947273809207
3,215,640.641510319425
3,216,1622.0871056593187
3,217,686.2284002052926
3,218,897.1374612735009
3,219,211.23586522849476
3,220,153.42749094742894
3,221,597.8789982615554
3,222,834.665773519148
3,223,899.7156460097218
3,224,377.5249450520669
3,225,510.1996295861137
3,226,496.7764334737929
3,227,148.54746608930438
3,228,313.82102897586174
3,229,116.95346862066373
3,230,179.44838838820334
3,231,116.62299488732017
3,232,101.02909218626199
3,233,34.10652461884711
3,234,62.56162634928042
3,235,39.59822674270767
3,236,35.56698077029063
3,237,66.84949857976231
3,238,40.81625143233409
3,239,24.19215192693823
3,240,84.10021034967461
3,241,149.46688872227887
3,242,11.31591405356073
4,1,511.8060228127119
4,2,820.3042817276656
4,3,647.1243648228459
4,4,910.308878121119
4,5,566.2449090166144
4,6,539.2216247385336
4,7,902.3330884761053
4,8,1047.002211523235
4,9,702.7594005430542
4,10,614.0951563213139
4,11,1914.4853020597438
4,12,1036.4237246470088
4,13,3230.368089516776
4,14,421.4348485538055
4,15,310.83532795561143
4,16,1845.8743099625806
4,17,428.5701502128637
4,18,603.2624640302431
4,19,409.86890097456063
4,20,492.47918772824676
4,21,1254.0448993159798
4,22,799.4190785308894
4,23,284.0724710996187
4,24,632.4880883388311
4,25,744.4214831457173
4,26,1242.389495732247
4,27,1344.1683445254123
4,28,1857.332102918531
4,29,405.11495861187746
4,30,767.8498248717233
4,31,781.0217669718015
4,32,766.4927651886898
4,33,410.46571747973985
4,34,455.8045133304023
4,35,900.4555854560967
4,36,407.4399949837306
4,37,817.9343206004257
4,38,354.0975529560721
4,39,503.90962074785205
4,40,608.8944785952203
4,41,765.2517759912645
4,42,337.16854749743067
4,43,539.270402014979
4,44,271.7581814945223
4,45,377.6930255017413
4,46,291.6038052924027
4,47,389.4411765756766
4,48,617.4675157599897
4,49,285.4914032301143
4,50,245.55331354829224
4,51,208.47432757861856
4,52,188.56431892334467
4,53,58.67000336535784
4,54,105.38822401995965
4,55,95.22090638173819
4,56,150.986199601129
4,57,104.9796584225693
4,58,98.09043518432414
4,59,72.40689658591752
4,60,56.0479875487467
4,61,41.62383093392138
4,62,48.451942180122515
4,63,35.45055019712682
4,64,56.473418534917414
4,65,14.24663764664096
4,66,57.73412155678746
4,67,69.25671195341218
4,68,157.61064172621627
4,69,169.90756413811096
4,70,186.25279034401396
4,71,238.88208951045317
4,72,153.40817665077887
4,73,1102.7022960321708
4,74,930.6983250619423
4,75,838.9023508934783
4,76,764.3986975473542
4,77,669.3971626062769
4,78,781.1242642502266
4,79,286.13072162961305
4,80,2636.5127934643406
4,81,3404.499867238916
4,82,226.17110974175105
4,83,709.2918740466847
4,84,2669.591073070027
4,85,823.4320294028284
4,86,441.33814546434985
4,87,684.6317764515859
4,88,875.814319672273
4,89,296.2773532448543
4,90,317.63987528818035
4,91,929.2383855711321
4,92,2276.08734437863
4,93,84.23658695694085
4,94,1394.9921672210305
4,95,1073.9114073138035
4,96,1047.3033441491805
4,97,692.9392221985446
4,98,161.34155308568901
4,99,583.6607374877345
4,100,424.70649035175
4,101,219.19004942646401
4,102,910.3598475333882
4,103,487.1173462228725
4,104,332.23299088552
4,105,346.3308514408694
4,106,538.2202160927934
4,107,329.99491345887367
4,108,255.26485041165452
4,109,180.41115091037992
4,110,175.957567212597
4,111,366.7112391654526
4,112,245.9401039738615
4,113,177.4000097418828
4,114,245.42417033031862
4,115,107.21540548448218
4,116,104.57470779199348
4,117,29.754763906807288
4,118,69.66826015362504
4,119,65.88880353771238
4,120,73.92469568197554
4,121,35.81643303766781
4,122,111.36543038177672
4,123,59.914227025027195
4,124,34.14858948778519
4,125,69.76097280938957
4,126,52.1228482783099
4,127,34.34612963854274
4,128,36.6460861034147
4,129,44.8815297406657
4,130,34.244963847926876
4,131,35.44824443548286
4,132,358.2979426011002
4,133,906.4551721990489
4,134,1390.2726329025072
4,135,1882.911362402975
4,136,1291.705870934045
4,137,1136.7676404270817
4,138,1460.9152195633312
4,139,2804.543557956731
4,140,2249.6149790091135
4,141,1542.4138086075209
4,142,3974.011137130722
4,143,5056.541255313415
4,144,1308.66109756507
4,145,1859.2422494692114
4,146,3184.035102237504
4,147,1628.5790178542825
4,148,1920.5592594172263
4,149,1169.8732337276183
4,150,3162.356616237987
4,151,4068.8783395493624
4,152,3767.0858223082832
4,153,2431.942336539978
4,154,3730.7324904427346
4,155,3060.2554056262065
4,156,979.5266588619248
4,157,808.9197671601218
4,158,1049.0473069642271
4,159,707.1283794329072
4,160,1403.794987525719
4,161,605.1450620227848
4,162,1297.7218618203988
4,163,2274.176235480028
4,164,676.1343438281166
4,165,1066.6974595728313
4,166,1012.1653418063412
4,167,815.8932644650995
4,168,692.0744424862843
4,169,411.6144666219624
4,170,299.4790843316572
4,171,453.28759285125165
4,172,449.2232235525599
4,173,412.12639529722077
4,174,622.1333405209363
4,175,378.2636645078155
4,176,781.5468045500127
4,177,496.94211322475235
4,178,288.39021888429744
4,179,419.53869149995523
4,180,1116.7231948890744
4,181,169.3082146007294
4,182,89.49047092443693
4,183,10.459433489076693
4,184,24.741133954966383
4,185,1571.7905783141566
4,186,1302.6095859263594
4,187,551.4635898989849
4,188,795.2229747650645
4,189,1038.9928608299701
4,190,1092.5580019938284
4,191,871.7732131124898
4,192,1033.4554403277748
4,193,1896.717038995646
4,194,1481.2490232707848
4,195,1124.9638077087593
4,196,1289.7158432615522
4,197,966.4420991924314
4,198,643.7245489789331
4,199,625.5875079187056
4,200,795.9880326755934
4,201,1646.7375768940608
4,202,1129.5157384849595
4,203,1233.6073943924087
4,204,906.4808935350277
4,205,1403.0351692640268
4,206,1249.3355127950917
4,207,1183.3882019354464
4,208,1243.476321807587
4,209,961.099793612472
4,210,896.1551795744426
4,211,1442.6426099378941
4,212,1481.8858044693218
4,213,2004.8600622996985
4,214,1332.5546368747916
4,215,894.8191110260717
4,216,2265.2349547363665
4,217,957.9161836380354
4,218,1252.594850181002
4,219,295.0827201092053
4,220,214.36434325201031
4,221,834.5835979043511
4,222,1165.1948509459341
4,223,1256.1670358529648
4,224,527.0127918727361
4,225,712.265295592889
4,226,693.5196061879907
4,227,207.35639558669197
4,228,438.14182828767713
4,229,163.38104642588442
4,230,250.53131711231023
4,231,162.81281317695868
4,232,141.0340205762703
4,233,47.61013561163289
4,234,87.32969101387394
4,235,55.27490298890684
4,236,49.647977035279574
4,237,93.31475903392712
4,238,56.975656204323755
4,239,33.7710335057439
4,240,117.39848987510679
4,241,208.64063879895227
4,242,15.795844870345222
5,1,320.65672042903947
5,2,512.5645310837432
5,3,405.5413803087649
5,4,566.2449090166144
5,5,356.37146860329386
5,6,339.36389329219145
5,7,567.1026429248186
5,8,658.1569614956502
5,9,440.20735845363276
5,10,382.22569442043516
5,11,1201.978611345848
5,12,647.5296021928833
5,13,2025.4800579340374
5,14,263.1038592261107
5,15,194.88314544596054
5,16,1160.8798598815958
5,17,269.12979696388516
5,18,375.7395469258535
5,19,256.24840394554195
5,20,308.1372849082282
5,21,780.7302600980572
5,22,502.1712922283992
5,23,177.04901595010938
5,24,394.8062045286149
5,25,465.3084814335522
5,26,775.42637813474
5,27,840.8735891018107
5,28,1159.6185037180587
5,29,254.32011187281665
5,30,482.15544104929296
5,31,490.7078602864379
5,32,482.3804786552704
5,33,258.30197079743266
5,34,286.8140690616679
5,35,566.6337211291656
5,36,254.43691695365948
5,37,508.86545914172365
5,38,221.1599342642503
5,39,315.12320439778716
5,40,382.87146965370846
5,41,478.32723672021103
5,42,209.77410436217778
5,43,338.0049993941386
5,44,169.04396915284335
5,45,236.7208068787409
5,46,182.97269774002726
5,47,243.10265586446053
5,48,387.8613737734824
5,49,177.60414199454408
5,50,152.9585578906784
5,51,131.126919434515
5,52,118.2539271355008
5,53,36.781856381340376
5,54,65.93750916692044
5,55,59.6038076550899
5,56,94.54334532392522
5,57,65.71308060545083
5,58,61.336312605359964
5,59,45.3753533345306
5,60,35.11381474149696
5,61,26.097297952712097
5,62,30.353461709766997
5,63,22.198367935900208
5,64,35.402691732098596
5,65,8.923366869978963
5,66,36.11841493485299
5,67,43.3303794465611
5,68,98.55712621558064
5,69,106.35058990742716
5,70,115.861775974513
5,71,148.60953039264766
5,72,95.67369302907731
5,73,690.1865554096752
5,74,582.3882775125612
5,75,524.9700875686267
5,76,478.23869408575575
5,77,419.0132200681571
5,78,488.9190256814723
5,79,178.66219874698885
5,80,1650.628224555023
5,81,2130.8567365587737
5,82,142.11922338470984
5,83,445.0640070143382
5,84,1669.6527760780646
5,85,513.2908913723857
5,86,276.3569632762115
5,87,427.60119115961453
5,88,547.3650856046892
5,89,185.31745827041792
5,90,198.37994502736277
5,91,581.511978566925
5,92,1421.0289201247936
5,93,52.80719493890826
5,94,873.89292703738
5,95,670.7653373185567
5,96,654.837383632368
5,97,432.6083067537131
5,98,101.25550976690481
5,99,364.86909200335987
5,100,266.66527112800105
5,101,137.6761785141219
5,102,570.4857764504686
5,103,304.6457927940997
5,104,208.44366887982204
5,105,216.49479461428908
5,106,336.0793644860584
5,107,206.2020652738163
5,108,159.48559068522312
5,109,113.37397989131094
5,110,109.91103283041895
5,111,228.8156901813759
5,112,153.76820741848897
5,113,111.13743677923648
5,114,153.57143840690404
5,115,66.99849235781022
5,116,65.28560983214886
5,117,18.565671632734087
5,118,43.516090082585656
5,119,41.1245903477662
5,120,46.23590424105652
5,121,22.37988944398147
5,122,69.5876011394587
5,123,37.516264346574246
5,124,21.388185085569088
5,125,43.67525899017948
5,126,32.62238994238491
5,127,21.51246859570077
5,128,22.957738521214687
5,129,28.129991323370238
5,130,21.46230209102016
5,131,22.27520680440677
5,132,224.9021738572886
5,133,568.9251761981839
5,134,872.8203657052421
5,135,1183.1285004901406
5,136,810.7024651067665
5,137,713.0635061192481
5,138,916.0798176748046
5,139,1758.5978952974456
5,140,1413.005154527364
5,141,969.3274730330979
5,142,2494.5957373423653
5,143,3179.5814024358215
5,144,822.3659712168359
5,145,1168.8415655154208
5,146,2002.5263849233445
5,147,1022.6440089105745
5,148,1205.195103679201
5,149,733.3195161142701
5,150,1985.6603633555035
5,151,2558.371120929583
5,152,2360.0344400859613
5,153,1523.15766200507
5,154,2337.2873958016567
5,155,1924.998523748598
5,156,616.2312958684653
5,157,509.0739569591316
5,158,660.1760972968386
5,159,444.3438267100028
5,160,883.4699740656079
5,161,380.631884985521
5,162,816.6882776926197
5,163,1431.2737871620652
5,164,425.5242890432012
5,165,671.2323028260502
5,166,636.8521091823545
5,167,513.3223124559142
5,168,435.49729583080176
5,169,259.0169194794855
5,170,188.3060386111668
5,171,285.21355417198373
5,172,282.5831221149845
5,173,259.3308353098996
5,174,391.52656801524915
5,175,237.8795442395522
5,176,491.8547049929144
5,177,312.7535985993462
5,178,181.27787291167945
5,179,263.7816070609293
5,180,702.8200508667422
5,181,106.43935174480613
5,182,56.25330594512211
5,183,6.573394421677412
5,184,15.537623476576355
5,185,988.1790206476913
5,186,819.2690457549031
5,187,346.8636860066245
